	time	V(na)	V(nt)	I(Rgnd)	I(Rrad)	power
1363	1970-01-01 00:00:00.000001363	0.1246211987832613	0.8829529482033205	0.01730849979417785	8.342945502787127e-07	8.323456049092456e-08
1364	1970-01-01 00:00:00.000001364	0.12429768253265189	0.8826306440658717	0.01726356706757524	7.367308064531517e-07	8.329281897385381e-08
1365	1970-01-01 00:00:00.000001365	0.12397376352673492	0.8822863057337884	0.01721857832195677	6.747975916484641e-07	8.321754136677362e-08
1366	1970-01-01 00:00:00.000001366	0.12365024644156436	0.8819618439517963	0.017173645380854936	8.006030868144611e-07	8.323943505322048e-08
1367	1970-01-01 00:00:00.000001367	0.1233263723895012	0.8816392717532099	0.017128662838313827	1.0992406476865127e-06	8.327221308302995e-08
1368	1970-01-01 00:00:00.000001368	0.12300172987707718	0.8813202483268837	0.017083573612565444	9.788418656419303e-07	8.268253824124425e-08
1369	1970-01-01 00:00:00.000001369	0.12267794919749572	0.8809850029937394	0.017038604079681274	9.702125297347751e-07	8.285844062708689e-08
1370	1970-01-01 00:00:00.000001370	0.12235385811470754	0.8806753905281091	0.01699359134241908	1.0617657820159e-06	8.350860358684695e-08
1371	1970-01-01 00:00:00.000001371	0.12202960598319709	0.8803343917007267	0.01694855636239782	8.575227489123524e-07	8.44481334825521e-08
1372	1970-01-01 00:00:00.000001372	0.12170437253369577	0.8800400276701779	0.016903385155736774	4.871201487351908e-07	8.69359018797439e-08
1373	1970-01-01 00:00:00.000001373	0.12138008068747175	0.879709711996834	0.016858344493441882	3.939609438489371e-07	8.69628373739586e-08
1374	1970-01-01 00:00:00.000001374	0.12105569102230274	0.879375447356504	0.01681329049473565	5.375001374946225e-07	8.694619319959148e-08
1375	1970-01-01 00:00:00.000001375	0.12073044336132546	0.8790688879369042	0.016768117177712212	5.093581083326145e-07	8.740669465659385e-08
1376	1970-01-01 00:00:00.000001376	0.12040545734360833	0.8787511108000907	0.016722980224388034	3.0196021400249316e-07	8.817221620531379e-08
1377	1970-01-01 00:00:00.000001377	0.12008055124660018	0.8784309614347235	0.016677854442429738	5.729120488701269e-07	8.764329889208715e-08
1378	1970-01-01 00:00:00.000001378	0.1197552997733711	0.8781103308441927	0.016632680514447593	4.446029107490084e-07	8.736334444705474e-08
1379	1970-01-01 00:00:00.000001379	0.11943009599999999	0.8778228702209632	0.016587513295184136	4.884804309473089e-07	8.808205680071638e-08
1380	1970-01-01 00:00:00.000001380	0.11910472354074578	0.8774897208205826	0.016542322581888248	4.899945322233933e-07	8.739434233518798e-08
1381	1970-01-01 00:00:00.000001381	0.11877906107458626	0.8771888469734754	0.016497091759238268	3.7597311971729766e-07	8.791190164155114e-08
1382	1970-01-01 00:00:00.000001382	0.11845371125482188	0.8768679745858861	0.016451904338552304	4.595354698343545e-07	8.795034202409304e-08
1383	1970-01-01 00:00:00.000001383	0.11812763836813438	0.8765714028483885	0.016406616532001816	4.0315632387153885e-07	8.806870282475242e-08
1384	1970-01-01 00:00:00.000001384	0.11780204918459797	0.8762453438958098	0.016361395685164214	4.527182677893545e-07	8.823174813749954e-08
1385	1970-01-01 00:00:00.000001385	0.11747585752663794	0.8759466143504874	0.016316091401042846	4.65376438380186e-07	8.827859634670623e-08
1386	1970-01-01 00:00:00.000001386	0.11714998874801902	0.8756379599275527	0.016270831704776997	6.751014182465474e-07	8.823927132693194e-08
1387	1970-01-01 00:00:00.000001387	0.11682350080416809	0.8753436232868954	0.016225486230603693	5.087565317034771e-07	8.793215907573596e-08
1388	1970-01-01 00:00:00.000001388	0.1164975944934419	0.8750318971053821	0.016180221481230214	8.568878527467209e-07	8.779200288926294e-08
1389	1970-01-01 00:00:00.000001389	0.11617100887178906	0.8747275876202331	0.016134862260948287	7.490623945241599e-07	8.800285720530013e-08
1390	1970-01-01 00:00:00.000001390	0.11584420979725904	0.8744124002605052	0.01608947353494167	6.781726748703137e-07	8.805277028187315e-08
1391	1970-01-01 00:00:00.000001391	0.11551764945578231	0.8741189382426303	0.01604411794557823	4.833269210368479e-07	8.864567013114711e-08
1392	1970-01-01 00:00:00.000001392	0.11519047154674221	0.8738428439660056	0.01599867665609065	4.0587491761359767e-07	8.881461615204443e-08
1393	1970-01-01 00:00:00.000001393	0.11486346541421458	0.873524975237664	0.01595325913761883	2.3497640130715254e-07	8.82977345555639e-08
1394	1970-01-01 00:00:00.000001394	0.11453629962601994	0.87321775	0.015907819371033544	5.644225577357209e-07	8.823495692464235e-08
1395	1970-01-01 00:00:00.000001395	0.1142092394447592	0.8729229561699716	0.015862394477053822	3.7484937942991504e-07	8.839818031116332e-08
1396	1970-01-01 00:00:00.000001396	0.11388184614601018	0.8726356012337294	0.015816923006225243	4.972503492586304e-07	8.848187784054996e-08
1397	1970-01-01 00:00:00.000001397	0.11355432403486923	0.8723302705422846	0.01577143383561644	3.811723963471075e-07	8.817360285541793e-08
1398	1970-01-01 00:00:00.000001398	0.11322669694466447	0.872027844291049	0.015725930067896347	3.571075412277923e-07	8.800337118019753e-08
1399	1970-01-01 00:00:00.000001399	0.11289890982789855	0.8717519763473732	0.015680404132699277	4.523616635824275e-07	8.848706775357534e-08
1400	1970-01-01 00:00:00.000001400	0.11257120682281059	0.8714538120954968	0.01563488978728219	3.223483812932789e-07	8.899283199257031e-08
1401	1970-01-01 00:00:00.000001401	0.11224280326345609	0.871166230572238	0.015589278128045328	6.615580347886685e-07	8.903654474194705e-08
1402	1970-01-01 00:00:00.000001402	0.11191434071639084	0.8708889641011108	0.01554365849467241	4.145904976807979e-07	8.931927033532802e-08
1403	1970-01-01 00:00:00.000001403	0.1115862688886374	0.8705795110796741	0.015498092959483928	4.776026754617475e-07	8.871791412036937e-08
1404	1970-01-01 00:00:00.000001404	0.11125799668671281	0.8703073643027346	0.015452499540451607	7.802420011569273e-07	8.952789514954917e-08
1405	1970-01-01 00:00:00.000001405	0.11092888199294733	0.8700129558753271	0.015406789191218294	6.56377399790695e-07	8.957424765379681e-08
1406	1970-01-01 00:00:00.000001406	0.11060025361842106	0.8697228243874774	0.015361146265880216	8.388515226032214e-07	8.964176870581982e-08
1407	1970-01-01 00:00:00.000001407	0.11027083550322654	0.8694491040303408	0.01531539386618363	1.2867664050152847e-07	8.90434318803203e-08
1408	1970-01-01 00:00:00.000001408	0.10994255695356739	0.8691551890033975	0.015269799585503964	6.664087799369197e-07	8.933843577067866e-08
1409	1970-01-01 00:00:00.000001409	0.1096130143568277	0.8688828447901347	0.01522402977938681	2.1232671236565222e-07	8.939221794886263e-08
1410	1970-01-01 00:00:00.000001410	0.1092839795477671	0.8685985906161673	0.015178330416054266	4.6610824702057647e-07	8.916967800282567e-08
1411	1970-01-01 00:00:00.000001411	0.10895432600678734	0.8683199580656108	0.015132545291855204	2.8888792027681006e-07	8.970543633432217e-08
1412	1970-01-01 00:00:00.000001412	0.10862487182301686	0.8680577312662668	0.015086787694919092	5.234860696822452e-07	9.002360366195135e-08
1413	1970-01-01 00:00:00.000001413	0.10829479310110834	0.8677689457136394	0.015040943422302647	5.60589367419136e-07	8.988588831110285e-08
1414	1970-01-01 00:00:00.000001414	0.10796493952014487	0.8674953088727931	0.014995130555681305	3.468030754028973e-07	9.005073883255073e-08
1415	1970-01-01 00:00:00.000001415	0.10763502715448994	0.8672345334992084	0.014949309373444923	4.837146104105405e-07	8.993221604058395e-08
1416	1970-01-01 00:00:00.000001416	0.10730457890271493	0.8669487529751131	0.014903413796380091	5.072442140056561e-07	8.982174455025535e-08
1417	1970-01-01 00:00:00.000001417	0.10697438700520244	0.8666668223705044	0.014857553770640127	5.03111741488351e-07	9.040368008323528e-08
1418	1970-01-01 00:00:00.000001418	0.10664381688150158	0.8664044563093622	0.014811641192899141	3.7161089396426965e-07	9.060247695036633e-08
1419	1970-01-01 00:00:00.000001419	0.10631302974654899	0.8661482124575696	0.014765698530210456	5.631143210658521e-07	9.071267329105733e-08
1420	1970-01-01 00:00:00.000001420	0.10598244299478576	0.8658779908070733	0.014719783815461346	4.833691597552708e-07	9.084624477122927e-08
1421	1970-01-01 00:00:00.000001421	0.10565133388392352	0.8656104296300486	0.014673796439642494	6.04339407955651e-07	9.031345697861874e-08
1422	1970-01-01 00:00:00.000001422	0.10532031369182106	0.8653294715092635	0.014627821414369633	3.840606494431766e-07	9.037647452570663e-08
1423	1970-01-01 00:00:00.000001423	0.1049895550349966	0.8650674504854369	0.0145818827331226	3.806035810449311e-07	9.086804156652461e-08
1424	1970-01-01 00:00:00.000001424	0.10465798743928612	0.8647988473398848	0.01453583163560375	4.578365243307355e-07	9.08747600054673e-08
1425	1970-01-01 00:00:00.000001425	0.10432630163693837	0.8645488513208399	0.014489764088959132	3.348804318435313e-07	9.132940095176834e-08
1426	1970-01-01 00:00:00.000001426	0.10399463459887005	0.864277103039548	0.01444369937062147	3.93454892859322e-07	9.153569237026252e-08
1427	1970-01-01 00:00:00.000001427	0.10366272935531218	0.8640235461781641	0.01439760130405329	4.6994117009822733e-07	9.155321646056658e-08
1428	1970-01-01 00:00:00.000001428	0.1033309216713721	0.8637592990062112	0.014351516877470355	2.691543161106719e-07	9.158705655222178e-08
1429	1970-01-01 00:00:00.000001429	0.10299870094829533	0.8635063224317001	0.01430537527771506	3.7517131865545263e-07	9.159085048560754e-08
1430	1970-01-01 00:00:00.000001430	0.10266636041619544	0.8632467662745985	0.014259216722460982	5.886532157860213e-07	9.187480163346697e-08
1431	1970-01-01 00:00:00.000001431	0.10233389164691274	0.8630097810362344	0.014213040476351734	5.264228886330286e-07	9.144367776490532e-08
1432	1970-01-01 00:00:00.000001432	0.10200155557188065	0.8627478891839964	0.01416688268874322	4.393213343258364e-07	9.200508425368272e-08
1433	1970-01-01 00:00:00.000001433	0.10166869104781281	0.8624763633548096	0.014120651598281903	5.049814902227874e-07	9.223735558346757e-08
1434	1970-01-01 00:00:00.000001434	0.10133602863276836	0.8622477921468927	0.014074448407909605	5.850089073751412e-07	9.217722977999425e-08
1435	1970-01-01 00:00:00.000001435	0.10100297207410754	0.8619791301626751	0.014028190493673747	2.1445548665668774e-07	9.219193767846167e-08
1436	1970-01-01 00:00:00.000001436	0.10067016917429121	0.861737596328928	0.013981967919349372	5.731880977747657e-07	9.248813996638062e-08
1437	1970-01-01 00:00:00.000001437	0.10033641728576267	0.8614906947837868	0.013935613529411764	1.1140684250875074e-08	9.316787237074501e-08
1438	1970-01-01 00:00:00.000001438	0.10000304600406595	0.8612422208493337	0.013889312003614186	1.307930891963632e-07	9.282977239619058e-08
1439	1970-01-01 00:00:00.000001439	0.09967018229035167	0.8609899047790802	0.013843080887060414	3.7821370987556346e-07	9.306273965161511e-08
1440	1970-01-01 00:00:00.000001440	0.09933627229190164	0.8607664391495602	0.013796704525152267	4.788276652323484e-07	9.321942648631775e-08
1441	1970-01-01 00:00:00.000001441	0.09900238525045127	0.8605067746277076	0.013750331266922383	5.475436321838899e-07	9.330952107114729e-08
1442	1970-01-01 00:00:00.000001442	0.09866869420595534	0.8602495633543876	0.013703985318069028	3.907025664498083e-07	9.318028670093757e-08
1443	1970-01-01 00:00:00.000001443	0.09833430153412295	0.8600435196164693	0.01365754190073322	3.7895216144500844e-07	9.361011642270159e-08
1444	1970-01-01 00:00:00.000001444	0.09800026382167043	0.8597877654627539	0.013611147738148983	4.2982722051783296e-07	9.400127412800824e-08
1445	1970-01-01 00:00:00.000001445	0.09766609857158963	0.8595430898196167	0.013564735886133033	5.713175104272829e-07	9.390457073496731e-08
1446	1970-01-01 00:00:00.000001446	0.09733146131199279	0.8593130944319207	0.013518258515554554	4.046790565562443e-07	9.418993229758567e-08
1447	1970-01-01 00:00:00.000001447	0.09699710256398693	0.8590739192355396	0.01347181984891194	4.298354152824445e-07	9.44266019307376e-08
1448	1970-01-01 00:00:00.000001448	0.09666247516012628	0.8588339630356338	0.013425343806946323	3.673975586434371e-07	9.431530892626684e-08
1449	1970-01-01 00:00:00.000001449	0.09632774066306428	0.8586027950467184	0.013378852907801417	4.895090932973095e-07	9.464178843229911e-08
1450	1970-01-01 00:00:00.000001450	0.09599265328371673	0.858367175586378	0.013332312972485341	4.280236912223727e-07	9.484963345025782e-08
1451	1970-01-01 00:00:00.000001451	0.09565776843486093	0.8581286046278572	0.013285801150771308	4.3066041035291074e-07	9.456002667527815e-08
1452	1970-01-01 00:00:00.000001452	0.09532267673274017	0.8579053488343282	0.013239260702781846	6.385045256932087e-07	9.494071406806439e-08
1453	1970-01-01 00:00:00.000001453	0.09498753968391452	0.8576637521822272	0.013192713785151855	4.015030098200224e-07	9.517903203026928e-08
1454	1970-01-01 00:00:00.000001454	0.0946521446235955	0.8574184147752809	0.013146131214606742	4.6651431526067417e-07	9.499862328157007e-08
1455	1970-01-01 00:00:00.000001455	0.09431670629692065	0.857221138750281	0.013099542544391997	4.915258618329962e-07	9.546846731359722e-08
1456	1970-01-01 00:00:00.000001456	0.09398070204504505	0.8569830145608108	0.013052875336711713	2.1853137376722975e-07	9.57294809308097e-08
1457	1970-01-01 00:00:00.000001457	0.09364514556219017	0.8567698447498874	0.013006270167868409	5.909533010150968e-07	9.56461819007472e-08
1458	1970-01-01 00:00:00.000001458	0.09330917710828456	0.856508055481765	0.012959607875956776	3.61087892741783e-07	9.596068028940878e-08
1459	1970-01-01 00:00:00.000001459	0.09297383817977276	0.8563147188210147	0.012913033007087411	5.282851613184836e-07	9.584588693540593e-08
1460	1970-01-01 00:00:00.000001460	0.0926378895158748	0.8560679125872551	0.012866373585904076	6.853565048450799e-07	9.638708605875487e-08
1461	1970-01-01 00:00:00.000001461	0.0923012197255343	0.8558369058155231	0.012819613896512936	3.976738411406073e-07	9.666136807965358e-08
1462	1970-01-01 00:00:00.000001462	0.09196543063133018	0.855622953252307	0.012772976440468152	3.946553189522846e-07	9.663606544928685e-08
1463	1970-01-01 00:00:00.000001463	0.09162933221160333	0.8554001467393748	0.012726296143467505	4.0294593084889816e-07	9.72039359140738e-08
1464	1970-01-01 00:00:00.000001464	0.09129299632797573	0.8551666225806452	0.012679582789704394	5.46341439025739e-07	9.738870634796658e-08
1465	1970-01-01 00:00:00.000001465	0.09095647309973047	0.8549489244272237	0.012632843497304582	5.05127714591195e-07	9.731485952109255e-08
1466	1970-01-01 00:00:00.000001466	0.0906199136053963	0.854729607431141	0.012586099166947723	3.2741686764137157e-07	9.746917441261192e-08
1467	1970-01-01 00:00:00.000001467	0.09028365275505619	0.8545072892921348	0.01253939626516854	4.5186134563820225e-07	9.820926954878804e-08
1468	1970-01-01 00:00:00.000001468	0.08994699010911136	0.8543013742857143	0.012492637545556805	4.353664964341956e-07	9.782856136977466e-08
1469	1970-01-01 00:00:00.000001469	0.0896104798525107	0.8540814340351273	0.012445899950461609	4.1316127487739256e-07	9.847081124400733e-08
1470	1970-01-01 00:00:00.000001470	0.08927364558859975	0.8538326139686832	0.01239911748901656	4.3949275061957866e-07	9.895400825555188e-08
1471	1970-01-01 00:00:00.000001471	0.08893670305336636	0.8536236316370186	0.012352319881783383	4.813138929137582e-07	9.908431123691438e-08
1472	1970-01-01 00:00:00.000001472	0.08860016386447915	0.8534218369592089	0.01230557833913923	2.8862242357455886e-07	9.828884112265502e-08
1473	1970-01-01 00:00:00.000001473	0.08826327809657182	0.8531899299350213	0.012258788625364106	3.907165751142729e-07	9.839838693947257e-08
1474	1970-01-01 00:00:00.000001474	0.08792613080228905	0.8529886944793537	0.012211962626795332	5.060567368503142e-07	9.856527203937489e-08
1475	1970-01-01 00:00:00.000001475	0.0875891695885189	0.852763184314385	0.01216516243525059	5.034206272878126e-07	9.868273482356757e-08
1476	1970-01-01 00:00:00.000001476	0.08725213194478734	0.8525379747390865	0.012118351714734597	3.783353284367635e-07	9.919560846562062e-08
1477	1970-01-01 00:00:00.000001477	0.08691542048099563	0.8523271008409015	0.0120715861621258	4.803673765096984e-07	9.937373143203677e-08
1478	1970-01-01 00:00:00.000001478	0.08657821147675071	0.8521202656918768	0.012024751583193277	4.5468785552717086e-07	9.943729216104339e-08
1479	1970-01-01 00:00:00.000001479	0.08624147175263512	0.8518864169208342	0.011977982161919714	6.494701407995067e-07	1.0019486108960434e-07
1480	1970-01-01 00:00:00.000001480	0.08590430406281548	0.851667987851935	0.01193115335726304	5.031058047558049e-07	1.0054754832109392e-07
1481	1970-01-01 00:00:00.000001481	0.08556743953858215	0.8514557379773771	0.011884366658080412	4.709657112677791e-07	9.964910626680235e-08
1482	1970-01-01 00:00:00.000001482	0.08523034897565354	0.8512449695388757	0.011837548490968249	5.410024691461911e-07	1.0084102945177547e-07
1483	1970-01-01 00:00:00.000001483	0.08489320499663225	0.8510052970925011	0.011790722892905253	4.361171159059273e-07	1.0199756728925487e-07
1484	1970-01-01 00:00:00.000001484	0.08455640826994278	0.8507741829462582	0.011743945564905194	2.663706991551667e-07	1.0398607104125524e-07
1485	1970-01-01 00:00:00.000001485	0.08421916533019397	0.8505756309339613	0.011697106252943155	5.959820402977912e-07	1.012909191826562e-07
1486	1970-01-01 00:00:00.000001486	0.08388229329593898	0.8503742305923268	0.011650318529279785	5.703891164146286e-07	1.0247765185465398e-07
1487	1970-01-01 00:00:00.000001487	0.08354543419416385	0.8501421421212121	0.01160353252413019	3.0930637314141414e-07	1.0183060539225813e-07
